Date,Symbol,rk_parzen,rv5,close_price,,
20200814,.SPX,1.65E-05,3.34E-05,3372.87,,
20200817,.SPX,7.42E-06,8.45E-06,3382.36,,
20200818,.SPX,2.17E-05,3.30E-05,3389.78,,
20200819,.SPX,2.62E-05,3.01E-05,3374.99,,
20200820,.SPX,2.24E-05,1.81E-05,3385.63,,
20200821,.SPX,1.21E-05,1.95E-05,3397.24,,
20200825,.SPX,1.06E-05,1.89E-05,3443.66,,
20200826,.SPX,2.41E-05,2.68E-05,3478.86,,
20200827,.SPX,8.15E-05,6.75E-05,3484.91,,
20200828,.SPX,1.43E-05,1.99E-05,3507.9,,
20200901,.SPX,1.78E-05,3.03E-05,3526.8,,
20200902,.SPX,3.75E-05,4.58E-05,3579.95,,
20200903,.SPX,0.000335236,0.000446603,3455.12,,
20200904,.SPX,0.000540114,0.000528241,3426.38,,
20200908,.SPX,0.000173475,0.000282348,3332.01,,
20200909,.SPX,7.14E-05,0.000112797,3398.81,,
20200910,.SPX,0.000203188,0.000277356,3338.75,,
20200911,.SPX,0.000132736,0.000168348,3340.82,,
20200914,.SPX,6.38E-05,6.72E-05,3383.26,,
20200915,.SPX,2.96E-05,3.77E-05,3400.95,,
20200916,.SPX,8.08E-05,6.62E-05,3385.67,,
20200917,.SPX,0.000129385,0.000132358,3357.1,,
20200918,.SPX,9.42E-05,0.000108495,3318.47,,
20200921,.SPX,0.000204236,0.000174373,3281.47,,
20200922,.SPX,8.46E-05,7.78E-05,3315.49,,
20200923,.SPX,0.000108088,0.000122757,3237.01,,
20200924,.SPX,0.000246869,0.000215304,3246.54,,
20200925,.SPX,7.98E-05,0.000116855,3298.76,,
20200928,.SPX,5.06E-05,7.04E-05,3352.24,,
20200929,.SPX,4.50E-05,5.26E-05,3335.33,,
20200930,.SPX,0.000164588,0.000127865,3361.92,,
20201001,.SPX,9.43E-05,7.33E-05,3380.86,,
20201002,.SPX,0.00015392,0.000152119,3348.69,,
20201005,.SPX,3.62E-05,3.21E-05,3408.42,,
20201006,.SPX,0.0002979,0.000195539,3360.48,,
20201007,.SPX,3.47E-05,5.39E-05,3419.04,,
20201008,.SPX,1.29E-05,3.28E-05,3446.95,,
20201009,.SPX,2.10E-05,2.95E-05,3477.06,,
20201012,.SPX,3.33E-05,2.65E-05,3534,,
20201013,.SPX,4.23E-05,5.95E-05,3511.62,,
20201014,.SPX,7.83E-05,6.67E-05,3488.68,,
20201015,.SPX,4.65E-05,4.95E-05,3483.45,,
20201016,.SPX,4.17E-05,4.08E-05,3483.89,,
20201019,.SPX,9.78E-05,9.04E-05,3427.37,,
20201020,.SPX,8.70E-05,0.000105154,3443,,
20201021,.SPX,0.000106672,9.12E-05,3435.31,,
20201022,.SPX,6.83E-05,7.43E-05,3453.9,,
20201023,.SPX,2.22E-05,3.42E-05,3465.73,,
20201026,.SPX,0.000119407,0.000113579,3401.48,,
20201027,.SPX,5.05E-05,5.83E-05,3390.44,,
20201028,.SPX,0.000185476,0.000199863,3271.87,,
20201029,.SPX,0.000153534,0.000157548,3310.07,,
20201030,.SPX,0.000228338,0.000276284,3270.6,,
20201102,.SPX,0.000113274,0.000116458,3310.16,,
20201103,.SPX,0.000131411,0.000121412,3368.1,,
20201104,.SPX,0.000198515,0.000193209,3443.46,,
20201105,.SPX,8.15E-05,9.50E-05,3510.29,,
20201106,.SPX,6.39E-05,9.12E-05,3509.64,,
20201109,.SPX,0.000310117,0.000432016,3550.72,,
20201110,.SPX,0.000128165,0.000154984,3545.58,,
20201111,.SPX,2.73E-05,3.79E-05,3572.73,,
20201112,.SPX,7.00E-05,7.36E-05,3537.16,,
20201113,.SPX,2.79E-05,3.69E-05,3585.21,,
20201116,.SPX,3.39E-05,5.33E-05,3627.66,,
20201117,.SPX,3.68E-05,3.31E-05,3609.73,,
20201118,.SPX,5.92E-05,4.77E-05,3567.53,,
20201119,.SPX,4.60E-05,5.64E-05,3581.5,,
20201120,.SPX,2.60E-05,3.23E-05,3557.77,,
20201123,.SPX,6.62E-05,6.29E-05,3577.8,,
20201124,.SPX,2.33E-05,2.46E-05,3635.39,,
20201125,.SPX,1.53E-05,2.80E-05,3629.78,,
20201127,.SPX,4.54E-06,7.58E-06,3638.35,,
20201130,.SPX,4.88E-05,5.34E-05,3622.74,,
20201201,.SPX,3.79E-05,4.13E-05,3662.31,,
20201202,.SPX,1.28E-05,2.49E-05,3668.96,,
20201203,.SPX,3.15E-05,4.28E-05,3666.74,,
20201204,.SPX,1.66E-05,1.85E-05,3699.12,,
20201207,.SPX,1.36E-05,2.00E-05,3692.06,,
20201208,.SPX,1.19E-05,1.37E-05,3702.16,,
20201209,.SPX,3.80E-05,6.16E-05,3671.72,,
20201210,.SPX,3.87E-05,6.56E-05,3667.66,,
20201211,.SPX,3.36E-05,3.77E-05,3663.72,,
20201214,.SPX,4.78E-05,5.69E-05,3647.18,,
20201215,.SPX,1.92E-05,2.85E-05,3695.12,,
20201216,.SPX,2.27E-05,2.12E-05,3701.23,,
20201217,.SPX,8.85E-06,2.12E-05,3722.49,,
20201218,.SPX,5.30E-05,4.32E-05,3709.15,,
20201221,.SPX,9.67E-05,7.79E-05,3694.91,,
20201222,.SPX,2.56E-05,3.93E-05,3687.21,,
20201223,.SPX,2.00E-05,1.74E-05,3689.92,,
20201224,.SPX,6.90E-06,9.84E-06,3703.06,,
20201228,.SPX,5.36E-06,7.83E-06,3735.41,,
20201229,.SPX,2.77E-05,3.67E-05,3727.52,,
20201230,.SPX,5.63E-06,1.10E-05,3732.62,,
20201231,.SPX,1.75E-05,1.35E-05,3754.86,,
20210104,.SPX,0.000156914,0.000127334,3701.09,,
20210105,.SPX,6.74E-05,6.67E-05,3727.21,,
20210106,.SPX,0.000111984,0.000124217,3748.46,,
20210107,.SPX,4.18E-05,4.87E-05,3803.68,,
20210108,.SPX,6.34E-05,6.20E-05,3824.59,,
20210112,.SPX,4.07E-05,3.84E-05,3800.96,,
20210113,.SPX,1.58E-05,2.45E-05,3809.89,,
20210114,.SPX,1.61E-05,2.19E-05,3795.8,,
20210115,.SPX,7.65E-05,6.94E-05,3768.22,,
20210119,.SPX,1.85E-05,3.13E-05,3798.84,,
20210120,.SPX,2.26E-05,2.20E-05,3851.39,,
20210121,.SPX,1.76E-05,1.57E-05,3853.43,,
20210122,.SPX,2.31E-05,2.28E-05,3841.07,,
20210125,.SPX,0.000149804,0.000121223,3855.38,,
20210126,.SPX,1.67E-05,2.68E-05,3849.69,,
20210127,.SPX,0.000291735,0.000256632,3752.86,,
20210128,.SPX,0.000110796,0.000146366,3786.84,,
20210129,.SPX,0.000213036,0.000256585,3713.97,,
20210201,.SPX,7.38E-05,0.000101226,3773.64,,
20210202,.SPX,4.88E-05,7.66E-05,3826.25,,
20210203,.SPX,2.83E-05,3.36E-05,3829.93,,
20210204,.SPX,1.64E-05,2.03E-05,3871.84,,
20210205,.SPX,1.68E-05,2.25E-05,3886.75,,
20210208,.SPX,1.71E-05,2.23E-05,3915.63,,
20210209,.SPX,9.41E-06,9.39E-06,3911.19,,
20210210,.SPX,6.49E-05,7.79E-05,3910.02,,
20210211,.SPX,3.31E-05,4.30E-05,3916.28,,
20210212,.SPX,1.69E-05,1.45E-05,3935.07,,
20210216,.SPX,1.82E-05,4.22E-05,3932.25,,
20210217,.SPX,3.21E-05,4.01E-05,3931.41,,
20210218,.SPX,3.88E-05,4.36E-05,3913.99,,
20210219,.SPX,1.88E-05,2.82E-05,3906.76,,
20210222,.SPX,2.65E-05,3.54E-05,3876.65,,
20210223,.SPX,0.000164788,0.000145056,3881.3,,
20210224,.SPX,5.22E-05,5.00E-05,3925.35,,
20210225,.SPX,0.000198746,0.000136487,3829.21,,
20210226,.SPX,0.000286042,0.000277172,3809.32,,
20210301,.SPX,5.69E-05,8.50E-05,3901.48,,
20210302,.SPX,6.47E-05,7.25E-05,3870.37,,
20210303,.SPX,8.19E-05,0.000121379,3819.27,,
20210304,.SPX,0.000398321,0.000385514,3769.22,,
20210305,.SPX,0.000213617,0.000243469,3841.46,,
20210308,.SPX,0.000145654,0.000161324,3821.12,,
20210309,.SPX,6.07E-05,5.56E-05,3875.12,,
20210310,.SPX,3.90E-05,8.61E-05,3898.66,,
20210311,.SPX,2.67E-05,3.93E-05,3939.27,,
20210312,.SPX,2.06E-05,2.87E-05,3943.64,,
20210315,.SPX,3.89E-05,2.61E-05,3968.78,,
20210316,.SPX,2.15E-05,2.13E-05,3962.51,,
20210317,.SPX,6.24E-05,6.56E-05,3974.27,,
20210318,.SPX,5.92E-05,5.47E-05,3915.73,,
20210319,.SPX,6.57E-05,6.90E-05,3911.21,,
20210322,.SPX,2.06E-05,1.50E-05,3940.5,,
20210323,.SPX,5.37E-05,3.91E-05,3910.33,,
20210324,.SPX,5.99E-05,6.67E-05,3889.07,,
20210325,.SPX,8.54E-05,0.000101325,3909.83,,
20210326,.SPX,8.75E-05,8.36E-05,3974.81,,
20210329,.SPX,5.64E-05,5.66E-05,3971.6,,
20210330,.SPX,2.30E-05,3.39E-05,3959.8,,
20210331,.SPX,1.80E-05,1.50E-05,3973.95,,
20210401,.SPX,1.07E-05,1.55E-05,4019.95,,
20210405,.SPX,2.84E-05,4.07E-05,4077.63,,
20210406,.SPX,1.22E-05,1.32E-05,4074.13,,
20210407,.SPX,1.19E-05,1.40E-05,4079.7,,
20210408,.SPX,5.08E-06,8.05E-06,4097.43,,
20210409,.SPX,1.41E-05,9.90E-06,4128.6,,
20210412,.SPX,1.12E-05,1.49E-05,4128.4,,
20210413,.SPX,7.24E-06,7.23E-06,4141.54,,
20210414,.SPX,2.58E-05,3.27E-05,4126.16,,
20210415,.SPX,1.78E-05,2.28E-05,4170.52,,
20210416,.SPX,8.94E-06,1.31E-05,4185.67,,
20210419,.SPX,3.09E-05,3.77E-05,4164.02,,
20210420,.SPX,3.59E-05,3.55E-05,4135.01,,
20210421,.SPX,2.10E-05,1.78E-05,4173.59,,
20210422,.SPX,8.83E-05,8.07E-05,4134.93,,
20210423,.SPX,2.54E-05,1.80E-05,4180.12,,
20210426,.SPX,5.45E-06,1.44E-05,4187.79,,
20210427,.SPX,9.08E-06,1.51E-05,4186.62,,
20210428,.SPX,1.49E-05,1.89E-05,4183.81,,
20210429,.SPX,3.31E-05,3.00E-05,4211.61,,
20210430,.SPX,1.65E-05,2.93E-05,4181.61,,
20210503,.SPX,1.17E-05,2.24E-05,4192.8,,
20210504,.SPX,6.57E-05,5.97E-05,4165.63,,
20210505,.SPX,2.64E-05,2.35E-05,4167.87,,
20210506,.SPX,6.45E-05,5.82E-05,4201.46,,
20210507,.SPX,2.47E-05,2.49E-05,4232.05,,
20210510,.SPX,3.76E-05,2.41E-05,4188.61,,
20210511,.SPX,0.000128539,0.000135515,4152.25,,
20210512,.SPX,6.54E-05,7.28E-05,4063.23,,
20210513,.SPX,0.00011791,0.000117363,4111.97,,
20210514,.SPX,2.15E-05,3.84E-05,4173.63,,
20210517,.SPX,2.34E-05,4.38E-05,4163.77,,
20210518,.SPX,4.71E-05,3.75E-05,4127.77,,
20210519,.SPX,0.000112221,0.000135778,4116.14,,
20210520,.SPX,3.63E-05,3.10E-05,4159.36,,
20210521,.SPX,2.88E-05,4.27E-05,4156.23,,
20210524,.SPX,1.66E-05,1.51E-05,4197.23,,
20210525,.SPX,1.75E-05,2.11E-05,4188.31,,
20210526,.SPX,1.18E-05,1.19E-05,4196.26,,
20210527,.SPX,6.47E-06,1.05E-05,4199.34,,
20210528,.SPX,6.73E-06,7.59E-06,4204.77,,
20210601,.SPX,1.96E-05,2.88E-05,4202.07,,
20210602,.SPX,9.97E-06,1.15E-05,4208.2,,
20210603,.SPX,4.27E-05,3.35E-05,4192.79,,
20210604,.SPX,7.57E-06,9.22E-06,4230.03,,
20210607,.SPX,7.49E-06,7.74E-06,4226.45,,
20210608,.SPX,2.16E-05,1.63E-05,4227.25,,
20210609,.SPX,4.52E-06,5.23E-06,4219.82,,
20210610,.SPX,3.06E-05,2.62E-05,4239.38,,
20210611,.SPX,6.71E-06,7.18E-06,4247.43,,
20210614,.SPX,1.35E-05,1.14E-05,4255.35,,
20210615,.SPX,7.66E-06,1.05E-05,4247.31,,
20210616,.SPX,5.42E-05,6.90E-05,4223.91,,
20210617,.SPX,5.62E-05,4.70E-05,4221.84,,
20210618,.SPX,3.42E-05,7.46E-05,4166.03,,
20210621,.SPX,2.99E-05,1.87E-05,4224.66,,
20210622,.SPX,1.35E-05,9.12E-06,4246.38,,
20210623,.SPX,8.53E-06,1.26E-05,4241.96,,
20210624,.SPX,6.44E-06,9.81E-06,4266.39,,
20210625,.SPX,3.00E-06,2.79E-06,4280.98,,
20210628,.SPX,7.43E-06,6.43E-06,4290.52,,
20210629,.SPX,4.07E-06,6.32E-06,4291.91,,
20210630,.SPX,3.16E-06,5.90E-06,4297.32,,
20210701,.SPX,5.54E-06,7.79E-06,4319.76,,
20210702,.SPX,5.12E-06,5.01E-06,4352.82,,
20210706,.SPX,2.52E-05,2.49E-05,4343.44,,
20210707,.SPX,2.24E-05,2.82E-05,4358.77,,
20210708,.SPX,4.07E-05,7.54E-05,4321.96,,
20210709,.SPX,1.48E-05,1.77E-05,4369.15,,
20210712,.SPX,5.95E-06,6.94E-06,4384.91,,
20210713,.SPX,1.19E-05,1.92E-05,4369.67,,
20210714,.SPX,2.37E-05,2.56E-05,4374.93,,
20210715,.SPX,2.48E-05,3.60E-05,4360.01,,
20210716,.SPX,2.50E-05,2.62E-05,4326.97,,
20210719,.SPX,8.86E-05,0.000113287,4259.57,,
20210720,.SPX,5.52E-05,4.22E-05,4323.35,,
20210721,.SPX,1.19E-05,1.69E-05,4358.73,,
20210722,.SPX,9.28E-06,1.39E-05,4367.63,,
20210723,.SPX,1.16E-05,1.18E-05,4411.75,,
20210726,.SPX,7.07E-06,7.70E-06,4422.37,,
20210727,.SPX,4.34E-05,4.80E-05,4402.28,,
20210728,.SPX,2.11E-05,2.88E-05,4400.62,,
20210729,.SPX,1.24E-05,1.86E-05,4418.98,,
20210730,.SPX,2.10E-05,2.04E-05,4395.57,,
20210802,.SPX,2.17E-05,2.32E-05,4387.14,,
20210803,.SPX,3.98E-05,3.44E-05,4423.24,,
20210804,.SPX,1.14E-05,1.24E-05,4402.67,,
20210805,.SPX,6.44E-06,5.95E-06,4429.18,,
20210806,.SPX,8.68E-06,1.33E-05,4436.62,,
20210809,.SPX,7.41E-06,8.21E-06,4432.27,,
20210810,.SPX,1.01E-05,1.09E-05,4437.01,,
20210811,.SPX,4.06E-06,7.19E-06,4447.76,,
20210812,.SPX,5.50E-06,5.58E-06,4460.44,,
20210813,.SPX,2.25E-06,5.78E-06,4468.18,,
20210816,.SPX,2.05E-05,1.85E-05,4479.89,,
20210817,.SPX,4.11E-05,4.50E-05,4448.52,,
20210818,.SPX,4.53E-05,4.18E-05,4400.37,,
20210819,.SPX,7.91E-05,6.12E-05,4405.85,,
20210820,.SPX,2.12E-05,1.87E-05,4441.59,,
20210823,.SPX,1.67E-05,1.74E-05,4479.56,,
20210824,.SPX,3.22E-06,3.42E-06,4486.37,,
20210825,.SPX,3.21E-06,4.91E-06,4496.24,,
20210826,.SPX,1.94E-05,1.78E-05,4469.76,,
20210827,.SPX,1.88E-05,1.46E-05,4509.36,,
20210830,.SPX,7.76E-06,6.31E-06,4528.76,,
20210831,.SPX,9.67E-06,1.25E-05,4522.73,,
20210901,.SPX,3.62E-06,7.45E-06,4524.12,,
20210902,.SPX,1.02E-05,1.04E-05,4537.2,,
20210903,.SPX,8.35E-06,9.43E-06,4535.63,,
20210907,.SPX,1.34E-05,1.26E-05,4520.33,,
20210908,.SPX,2.87E-05,2.78E-05,4514.45,,
20210909,.SPX,2.81E-05,2.55E-05,4493.63,,
20210910,.SPX,3.83E-05,2.98E-05,4458.97,,
20210914,.SPX,3.44E-05,2.94E-05,4443.59,,
20210915,.SPX,2.18E-05,3.44E-05,4481.25,,
20210916,.SPX,3.68E-05,3.58E-05,4474.05,,
20210917,.SPX,2.53E-05,3.98E-05,4432.51,,
20210920,.SPX,0.000120884,0.000139237,4357.69,,
20210921,.SPX,8.34E-05,9.50E-05,4353.61,,
20210922,.SPX,6.58E-05,6.65E-05,4395.74,,
20210923,.SPX,4.13E-05,3.40E-05,4448.48,,
20210924,.SPX,1.86E-05,2.93E-05,4455.53,,
20210927,.SPX,1.70E-05,1.80E-05,4443.38,,
20210928,.SPX,0.000102372,7.69E-05,4352.77,,
20210929,.SPX,5.44E-05,5.24E-05,4359.84,,
20210930,.SPX,0.000121048,0.000103701,4306.24,,
20211001,.SPX,8.13E-05,8.30E-05,4357.33,,
20211004,.SPX,8.99E-05,0.000128333,4300.69,,
20211005,.SPX,5.26E-05,4.06E-05,4345.78,,
20211006,.SPX,0.000133984,0.00011168,4363.62,,
20211007,.SPX,4.96E-05,5.59E-05,4400.18,,
20211008,.SPX,2.38E-05,2.91E-05,4391.7,,
20211011,.SPX,4.71E-05,3.01E-05,4361.01,,
20211012,.SPX,3.35E-05,5.24E-05,4350.4,,
20211013,.SPX,4.05E-05,5.05E-05,4364.85,,
20211014,.SPX,2.30E-05,2.95E-05,4438.11,,
20211015,.SPX,1.17E-05,2.00E-05,4471.59,,
20211018,.SPX,1.98E-05,2.34E-05,4486.26,,
20211019,.SPX,9.24E-06,1.28E-05,4520.22,,
20211020,.SPX,1.09E-05,1.22E-05,4536.77,,
20211021,.SPX,9.72E-06,9.86E-06,4549.51,,
20211022,.SPX,3.07E-05,3.03E-05,4544.86,,
20211025,.SPX,1.63E-05,1.11E-05,4567.38,,
20211026,.SPX,2.29E-05,2.76E-05,4574.13,,
20211027,.SPX,2.44E-05,2.65E-05,4551.75,,
20211028,.SPX,1.93E-05,2.28E-05,4596.04,,
20211029,.SPX,2.60E-05,1.46E-05,4605.45,,
20211101,.SPX,1.47E-05,2.46E-05,4613.65,,
20211102,.SPX,9.52E-06,1.25E-05,4630.93,,
20211103,.SPX,1.98E-05,2.19E-05,4660.62,,
20211104,.SPX,1.80E-05,1.90E-05,4680.71,,
20211105,.SPX,1.97E-05,3.08E-05,4697.54,,
20211108,.SPX,8.57E-06,2.05E-05,4701.76,,
20211109,.SPX,3.66E-05,3.53E-05,4685.29,,
20211110,.SPX,2.92E-05,3.18E-05,4646.44,,
20211111,.SPX,8.50E-06,9.93E-06,4649.2,,
20211112,.SPX,1.86E-05,1.61E-05,4682.87,,
20211115,.SPX,1.25E-05,1.95E-05,4683.07,,
20211116,.SPX,2.00E-05,1.40E-05,4701.44,,
20211117,.SPX,1.40E-05,1.58E-05,4688.98,,
20211118,.SPX,2.81E-05,2.25E-05,4704.76,,
20211119,.SPX,1.48E-05,2.22E-05,4698.11,,
20211122,.SPX,8.84E-05,4.32E-05,4682.85,,
20211123,.SPX,6.25E-05,6.50E-05,4690.71,,
20211124,.SPX,2.17E-05,3.11E-05,4701.63,,
20211126,.SPX,8.90E-05,0.000107783,4594.62,,
20211129,.SPX,3.08E-05,3.69E-05,4654.86,,
20211130,.SPX,0.000153648,0.000116493,4568.02,,
20211201,.SPX,0.000206387,0.00016311,4511.93,,
20211202,.SPX,0.000186658,0.000176163,4577.71,,
20211203,.SPX,0.000197824,0.000217586,4538.93,,
20211206,.SPX,5.09E-05,8.73E-05,4592.01,,
20211207,.SPX,5.61E-05,4.88E-05,4687.12,,
20211208,.SPX,1.13E-05,2.91E-05,4700.89,,
20211209,.SPX,2.08E-05,2.51E-05,4667.42,,
20211210,.SPX,3.84E-05,4.45E-05,4712.05,,
20211213,.SPX,3.77E-05,3.53E-05,4669.5,,
20211214,.SPX,6.06E-05,4.81E-05,4634.93,,
20211215,.SPX,0.00013675,0.000109577,4709.74,,
20211216,.SPX,7.17E-05,8.99E-05,4668.59,,
20211217,.SPX,0.000177795,0.000157327,4619.98,,
20211220,.SPX,5.66E-05,0.000115917,4568.59,,
20211221,.SPX,5.92E-05,6.13E-05,4649.35,,
20211222,.SPX,2.54E-05,2.21E-05,4696.48,,
20211223,.SPX,2.20E-05,2.35E-05,4725.38,,
20211227,.SPX,2.11E-05,1.79E-05,4791.47,,
20211228,.SPX,1.68E-05,3.03E-05,4787.26,,
20211229,.SPX,1.48E-05,1.83E-05,4793.2,,
20211230,.SPX,1.57E-05,1.47E-05,4779.03,,
20211231,.SPX,2.05E-05,2.80E-05,4766.39,,
